channel_id,call_sign,display_name,city,state,source,site,site_id,match_method,confidence,reason
Cinevault80s.us,,Cinevault 80s,,,i.mjh.nz/roku,i.mjh.nz,Roku/all#c490011275a8562b87366dbf80b62af2,exact_channel_id,high,channel id matched verbatim in i.mjh.nz/roku guide-source list
CinevaultWesterns.us,,Cinevault Westerns,,,i.mjh.nz/roku,i.mjh.nz,Roku/all#7ef5e16ef5d95718b8e14b7bd657fa81,exact_channel_id,high,channel id matched verbatim in i.mjh.nz/roku guide-source list
Circle.us,,Circle,,,i.mjh.nz/roku,i.mjh.nz,Roku/all#f208a84047865b16820dd7110ec2e17f,exact_channel_id,high,channel id matched verbatim in i.mjh.nz/roku guide-source list
Clarity4K.us,,Clarity 4K,,,i.mjh.nz/samsung,i.mjh.nz,SamsungTVPlus/us#USBA3800005NI,exact_channel_id,high,channel id matched verbatim in i.mjh.nz/samsung guide-source list
ClassicMoviesChannel.us,,Classic Movies Channel,,,i.mjh.nz/pluto,i.mjh.nz,PlutoTV/us#561c5b0dada51f8004c4d855,exact_channel_id,high,channel id matched verbatim in i.mjh.nz/pluto guide-source list
ClassicTVComedy.us,,Classic TV Comedy,,,i.mjh.nz/pluto,i.mjh.nz,PlutoTV/us#5f15e32b297f96000768f928,exact_channel_id,high,channel id matched verbatim in i.mjh.nz/pluto guide-source list
ClassicTVDrama.us,,Classic TV Drama,,,i.mjh.nz/pluto,i.mjh.nz,PlutoTV/us#5f15e3cccf49290007053c67,exact_channel_id,high,channel id matched verbatim in i.mjh.nz/pluto guide-source list
ClassicTVFamilies.us,,Classic TV: Families,,,i.mjh.nz/pluto,i.mjh.nz,PlutoTV/ca#62e91af00c43540007f2bb43,exact_channel_id,high,channel id matched verbatim in i.mjh.nz/pluto guide-source list
Classica.us,,Classica,,,i.mjh.nz/pluto,i.mjh.nz,PlutoTV/us#5f779951372da90007fd45e8,exact_channel_id,high,channel id matched verbatim in i.mjh.nz/pluto guide-source list
ColdCaseFiles.us,,Cold Case Files,,,i.mjh.nz/roku,i.mjh.nz,Roku/all#a3b243e7a1ea5ac99bb3e5560721d1f6,exact_channel_id,high,channel id matched verbatim in i.mjh.nz/roku guide-source list
ComediaalobestiadePlutoTV.de,,Comedia a lo bestia de Pluto TV,,,i.mjh.nz/pluto,i.mjh.nz,PlutoTV/es#68de3db35fc0afe85de0b843,exact_channel_id,high,channel id matched verbatim in i.mjh.nz/pluto guide-source list
ComedyCentral.us,,Comedy Central,,,tvguide.com,tvguide.com,9200000657,exact_channel_id,high,channel id matched verbatim in tvguide.com guide-source list
ComedyCentralPlutoTV.us,,Comedy Central Pluto TV,,,i.mjh.nz/roku,i.mjh.nz,Roku/all#3d3f3113ff49ca22c3ad51ee00fe7e9d,exact_channel_id,high,channel id matched verbatim in i.mjh.nz/roku guide-source list
ComedyCentralSouthPark.us,,Comedy Central South Park,,,i.mjh.nz/pluto,i.mjh.nz,PlutoTV/de#60c716084d842c00085f6e64,exact_channel_id,high,channel id matched verbatim in i.mjh.nz/pluto guide-source list
ComedyCentralenEspanol.us,,Comedy Central en Espanol,,,i.mjh.nz/pluto,i.mjh.nz,PlutoTV/us#5cf96dad1652631e36d43320,exact_channel_id,high,channel id matched verbatim in i.mjh.nz/pluto guide-source list
ComedyDynamics.us,,Comedy Dynamics,,,i.mjh.nz/roku,i.mjh.nz,Roku/all#bc68164868385873a0f2b1c649fa2495,exact_channel_id,high,channel id matched verbatim in i.mjh.nz/roku guide-source list
CookingPanda.us,,Cooking Panda,,,i.mjh.nz/plex,i.mjh.nz,Plex/au#697140a85d851f5e69414688-5f07e9fdf313eb0041bbecda,exact_channel_id,high,channel id matched verbatim in i.mjh.nz/plex guide-source list
Cops.us,,Cops,,,i.mjh.nz/roku,i.mjh.nz,Roku/all#1a50b7ba48389669b3e0bc6750fe6b31,exact_channel_id,high,channel id matched verbatim in i.mjh.nz/roku guide-source list
CourtTV.us,,Court TV,,,i.mjh.nz/roku,i.mjh.nz,Roku/all#bf4508c9597e5f618e508ae00b01f66f,exact_channel_id,high,channel id matched verbatim in i.mjh.nz/roku guide-source list
CricketGold.au,,Cricket Gold,,,i.mjh.nz/plex,i.mjh.nz,Plex/au#697140a85d851f5e69414688-65e0c8c6d899afe817b9d224,exact_channel_id,high,channel id matched verbatim in i.mjh.nz/plex guide-source list
Crime360.us,,Crime 360,,,i.mjh.nz/roku,i.mjh.nz,Roku/all#0455f88e83625b3c8c302db0c30fe01e,exact_channel_id,high,channel id matched verbatim in i.mjh.nz/roku guide-source list
CrimePlusInvestigation.us,,Crime + Investigation,,,tvguide.com,tvguide.com,9233003673,exact_channel_id,high,channel id matched verbatim in tvguide.com guide-source list
CrimenHistoria.es,,Crimen & Historia,,,i.mjh.nz/plex,i.mjh.nz,Plex/es#643054b1fc3be59477853717-67200026769d5ec4bf51d63e,exact_channel_id,high,channel id matched verbatim in i.mjh.nz/plex guide-source list
CrimenesImperfectos.us,,Crimenes Imperfectos,,,i.mjh.nz/pluto,i.mjh.nz,PlutoTV/us#5e94cd036cc69d0007e8a1ba,exact_channel_id,high,channel id matched verbatim in i.mjh.nz/pluto guide-source list
Crunchyroll.us,,Crunchyroll,,,i.mjh.nz/roku,i.mjh.nz,Roku/all#307b3b9ea321539b9688148fc97a8bfd,exact_channel_id,high,channel id matched verbatim in i.mjh.nz/roku guide-source list
CuriosityChannel.de,,Curiosity Channel,,,i.mjh.nz/pluto,i.mjh.nz,PlutoTV/de#6576c20fb3801200084786c9,exact_channel_id,high,channel id matched verbatim in i.mjh.nz/pluto guide-source list
CuriosityNOW.de,,Curiosity NOW,,,i.mjh.nz/plex,i.mjh.nz,Plex/us#5e20b730f2f8d5003d739db7-64831c8be3541c909e96d240,exact_channel_id,high,channel id matched verbatim in i.mjh.nz/plex guide-source list
CurroJimenez.us,,Curro Jimenez,,,i.mjh.nz/pluto,i.mjh.nz,PlutoTV/es#5f1acd36779de70007a680d1,exact_channel_id,high,channel id matched verbatim in i.mjh.nz/pluto guide-source list
DAZNDartsxPlutoTV.de,,DAZN Darts x Pluto TV,,,i.mjh.nz/pluto,i.mjh.nz,PlutoTV/de#64b67f0424ade50008a3be17,exact_channel_id,high,channel id matched verbatim in i.mjh.nz/pluto guide-source list
DAZNHeldinnenxPlutoTV.de,,DAZN Heldinnen x Pluto TV,,,i.mjh.nz/pluto,i.mjh.nz,PlutoTV/de#64afe50c5dc16600087f3227,exact_channel_id,high,channel id matched verbatim in i.mjh.nz/pluto guide-source list
DUST.us,,DUST,,,i.mjh.nz/samsung,i.mjh.nz,SamsungTVPlus/us#USBC100000630,exact_channel_id,high,channel id matched verbatim in i.mjh.nz/samsung guide-source list
DangerTV.us,,Danger TV,,,i.mjh.nz/roku,i.mjh.nz,Roku/all#447d63b6da208bb796b69f0383c474a1,exact_channel_id,high,channel id matched verbatim in i.mjh.nz/roku guide-source list
DarkMatterTV.us,,Dark Matter TV,,,i.mjh.nz/plex,i.mjh.nz,Plex/us#5e20b730f2f8d5003d739db7-5eea605674085f0040ddc7a6,exact_channel_id,high,channel id matched verbatim in i.mjh.nz/plex guide-source list
Dateline247.us,,Dateline 24/7,,,i.mjh.nz/roku,i.mjh.nz,Roku/all#18c5f5feae8855baba4d1ccfd75be3db,exact_channel_id,high,channel id matched verbatim in i.mjh.nz/roku guide-source list
DeadlyWomen.us,,Deadly Women,,,i.mjh.nz/pluto,i.mjh.nz,PlutoTV/gb#5ca1df0d50be2571e393ad31,exact_channel_id,high,channel id matched verbatim in i.mjh.nz/pluto guide-source list
DealorNoDeal.us,,Deal or No Deal,,,i.mjh.nz/roku,i.mjh.nz,Roku/all#1e234e88e79d5de99b222cbe4361767a,exact_channel_id,high,channel id matched verbatim in i.mjh.nz/roku guide-source list
Degrassi.us,,Degrassi,,,i.mjh.nz/roku,i.mjh.nz,Roku/all#d89b6124edce5dc0a4dfe42a8026353a,exact_channel_id,high,channel id matched verbatim in i.mjh.nz/roku guide-source list
DesignatedSurvivor.us,,Designated Survivor,,,i.mjh.nz/roku,i.mjh.nz,Roku/all#8b6e781730caa4afe9bd288a8b880c40,exact_channel_id,high,channel id matched verbatim in i.mjh.nz/roku guide-source list
DisneyChannel.us,,Disney Channel,,,tvguide.com,tvguide.com,9200018475,exact_channel_id,high,channel id matched verbatim in tvguide.com guide-source list
DisneyJunior.us,,Disney Junior,,,tvguide.com,tvguide.com,9233009788,exact_channel_id,high,channel id matched verbatim in tvguide.com guide-source list
DisneyXD.us,,Disney XD,,,tvguide.com,tvguide.com,9200004852,exact_channel_id,high,channel id matched verbatim in tvguide.com guide-source list
DoctorWhoClassic.us,,Doctor Who Classic,,,i.mjh.nz/pluto,i.mjh.nz,PlutoTV/us#5ce4475cd43850831ca91ce7,exact_channel_id,high,channel id matched verbatim in i.mjh.nz/pluto guide-source list
DocumentaryPlus.us,,Documentary+,,,i.mjh.nz/plex,i.mjh.nz,Plex/au#697140a85d851f5e69414688-614e286b2bac097ffd6fd6ab,exact_channel_id,high,channel id matched verbatim in i.mjh.nz/plex guide-source list
DogWhisperer.us,,Dog Whisperer,,,i.mjh.nz/roku,i.mjh.nz,Roku/all#075852fcb99dfe2d55978f807de974ed,exact_channel_id,high,channel id matched verbatim in i.mjh.nz/roku guide-source list
DogtheBountyHunter.us,,Dog the Bounty Hunter,,,i.mjh.nz/roku,i.mjh.nz,Roku/all#56d6a285b9095e39a711a69a3058410c,exact_channel_id,high,channel id matched verbatim in i.mjh.nz/roku guide-source list
DontTellTheBride.uk,,Don't Tell The Bride,,,i.mjh.nz/plex,i.mjh.nz,Plex/ca#647f8d22a2fc3fadb4721685-635847d0d3a668f1cafc1f9d,exact_channel_id,high,channel id matched verbatim in i.mjh.nz/plex guide-source list
DoraTV.us,,Dora TV,,,i.mjh.nz/pluto,i.mjh.nz,PlutoTV/us#5d14fb6c84dd37df3b4290c5,exact_channel_id,high,channel id matched verbatim in i.mjh.nz/pluto guide-source list
DossiersFBI.us,,Dossiers FBI,,,i.mjh.nz/pluto,i.mjh.nz,PlutoTV/fr#5f8edad922b10b000753bc37,exact_channel_id,high,channel id matched verbatim in i.mjh.nz/pluto guide-source list
DoveChannel.us,,Dove Channel,,,i.mjh.nz/roku,i.mjh.nz,Roku/all#d93912b4b21158fd95af2ceb8979c586,exact_channel_id,high,channel id matched verbatim in i.mjh.nz/roku guide-source list
DraftKingsNetwork.us,,DraftKings Network,,,i.mjh.nz/roku,i.mjh.nz,Roku/all#5976983fa00953dab911a0ebea932943,exact_channel_id,high,channel id matched verbatim in i.mjh.nz/roku guide-source list
DryBarComedyPlus.us,,Dry Bar Comedy+,,,i.mjh.nz/samsung,i.mjh.nz,SamsungTVPlus/us#USAJ30000039U,exact_channel_id,high,channel id matched verbatim in i.mjh.nz/samsung guide-source list
DuckDynasty.us,,Duck Dynasty,,,i.mjh.nz/roku,i.mjh.nz,Roku/all#34d90b2ece59551f9bd3257d7d132c25,exact_channel_id,high,channel id matched verbatim in i.mjh.nz/roku guide-source list
E.us,,E!,,,tvguide.com,tvguide.com,9200012343,exact_channel_id,high,channel id matched verbatim in tvguide.com guide-source list
EKeepingUp.us,,E! Keeping Up,,,i.mjh.nz/roku,i.mjh.nz,Roku/all#4f05781ce64f5b25a42a10c70853312a,exact_channel_id,high,channel id matched verbatim in i.mjh.nz/roku guide-source list
ESPN8TheOcho.us,,ESPN8: The Ocho,,,i.mjh.nz/roku,i.mjh.nz,Roku/all#aad0f36f2f811fc2f0491d3a7b51285e,exact_channel_id,high,channel id matched verbatim in i.mjh.nz/roku guide-source list
ESPNU.us,,ESPNU,,,tvguide.com,tvguide.com,9233011350,exact_channel_id,high,channel id matched verbatim in tvguide.com guide-source list
EbonyTVbyLionsgate.us,,Ebony TV by Lionsgate,,,i.mjh.nz/plex,i.mjh.nz,Plex/us#5e20b730f2f8d5003d739db7-6533de63bd43e1c8b1865152,exact_channel_id,high,channel id matched verbatim in i.mjh.nz/plex guide-source list
ElComisario.us,,El Comisario,,,i.mjh.nz/pluto,i.mjh.nz,PlutoTV/es#60c343007bcabe0007242aa6,exact_channel_id,high,channel id matched verbatim in i.mjh.nz/pluto guide-source list
ElMueble.es,,El Mueble,,,i.mjh.nz/plex,i.mjh.nz,Plex/es#643054b1fc3be59477853717-693cb1af58076a970420f591,exact_channel_id,high,channel id matched verbatim in i.mjh.nz/plex guide-source list
ElectricNow.us,,Electric Now,,,i.mjh.nz/roku,i.mjh.nz,Roku/all#15cc44e50d8453e18f21ea37713319c5,exact_channel_id,high,channel id matched verbatim in i.mjh.nz/roku guide-source list
Elencantadordeperros.us,,El encantador de perros,,,i.mjh.nz/pluto,i.mjh.nz,PlutoTV/es#60e45687313c5f0007bc8e94,exact_channel_id,high,channel id matched verbatim in i.mjh.nz/pluto guide-source list
EmotionL.fr,,Emotion L,,,i.mjh.nz/plex,i.mjh.nz,Plex/fr#6430aa45fc3be5947780904e-6490e06718a55242eea9598f,exact_channel_id,high,channel id matched verbatim in i.mjh.nz/plex guide-source list
Empenosalobestia.us,,Empenos a lo bestia,,,i.mjh.nz/pluto,i.mjh.nz,PlutoTV/es#60218baa464ef900073168c1,exact_channel_id,high,channel id matched verbatim in i.mjh.nz/pluto guide-source list
Enelpuntodemira.us,,En el punto de mira,,,i.mjh.nz/pluto,i.mjh.nz,PlutoTV/es#61922be835f3910007fc58f6,exact_channel_id,high,channel id matched verbatim in i.mjh.nz/pluto guide-source list
EntertainmentTonight.us,,Entertainment Tonight,,,i.mjh.nz/roku,i.mjh.nz,Roku/all#392a421311b35de594961680be62564c,exact_channel_id,high,channel id matched verbatim in i.mjh.nz/roku guide-source list
EstrellaGames.us,,Estrella Games,,,i.mjh.nz/roku,i.mjh.nz,Roku/all#417de64d5d2255119088209d40ebfee6,exact_channel_id,high,channel id matched verbatim in i.mjh.nz/roku guide-source list
EstrellaNews.us,,Estrella News,,,i.mjh.nz/roku,i.mjh.nz,Roku/all#0af429c36c6b517e8df2025e809b3964,exact_channel_id,high,channel id matched verbatim in i.mjh.nz/roku guide-source list
EstrellaTV.us,,Estrella TV,,,i.mjh.nz/roku,i.mjh.nz,Roku/all#91dff2b8a62b5fe1bdf64de721032cba,exact_channel_id,high,channel id matched verbatim in i.mjh.nz/roku guide-source list
EuronewsEnglish.fr,,Euronews English,,,i.mjh.nz/pluto,i.mjh.nz,PlutoTV/gb#5ca1da6c593a5d78f0e7edce,exact_channel_id,high,channel id matched verbatim in i.mjh.nz/pluto guide-source list
EuronewsFrench.fr,,Euronews French,,,i.mjh.nz/plex,i.mjh.nz,Plex/au#697140a85d851f5e69414688-6245f06793b402a3d1097787,exact_channel_id,high,channel id matched verbatim in i.mjh.nz/plex guide-source list
EuronewsGerman.fr,,Euronews German,,,i.mjh.nz/pluto,i.mjh.nz,PlutoTV/de#6639d7d4b18d700008da5316,exact_channel_id,high,channel id matched verbatim in i.mjh.nz/pluto guide-source list
EuronewsItalian.fr,,Euronews Italian,,,i.mjh.nz/plex,i.mjh.nz,Plex/au#697140a85d851f5e69414688-6245f13093b402a3d1097789,exact_channel_id,high,channel id matched verbatim in i.mjh.nz/plex guide-source list
EuronewsPortuguese.fr,,Euronews Portuguese,,,i.mjh.nz/plex,i.mjh.nz,Plex/au#697140a85d851f5e69414688-6245cd154f27f4e9c76d67e9,exact_channel_id,high,channel id matched verbatim in i.mjh.nz/plex guide-source list
EuronewsSpanish.fr,,Euronews Spanish,,,i.mjh.nz/roku,i.mjh.nz,Roku/all#8acb4f9b8a255216966db355daaa1749,exact_channel_id,high,channel id matched verbatim in i.mjh.nz/roku guide-source list
F1Channel.ie,,F1 Channel,,,i.mjh.nz/roku,i.mjh.nz,Roku/all#d2564cef9feeec6c58a076d6f6a90491,exact_channel_id,high,channel id matched verbatim in i.mjh.nz/roku guide-source list
FBIFiles.us,,FBI Files,,,i.mjh.nz/pluto,i.mjh.nz,PlutoTV/gb#5cb6f6f9a461406ffe4022cf,exact_channel_id,high,channel id matched verbatim in i.mjh.nz/pluto guide-source list
FIFAPlus.uk,,FIFA+,,,i.mjh.nz/roku,i.mjh.nz,Roku/all#b8c4d1dc632d5402afce99ee70859b5e,exact_channel_id,high,channel id matched verbatim in i.mjh.nz/roku guide-source list
FTFSports.us,,FTF Sports,,,i.mjh.nz/roku,i.mjh.nz,Roku/all#e0970e3e4ea951689b1a15f64b091cb1,exact_channel_id,high,channel id matched verbatim in i.mjh.nz/roku guide-source list
FUELTV.pt,,FUEL TV,,,i.mjh.nz/roku,i.mjh.nz,Roku/all#10b859e5e8a1e710680c11dfdfb85c11,exact_channel_id,high,channel id matched verbatim in i.mjh.nz/roku guide-source list
FX.us,,FX,,,tvguide.com,tvguide.com,9200006932,exact_channel_id,high,channel id matched verbatim in tvguide.com guide-source list
FXMovieChannel.us,,FX Movie Channel,,,tvguide.com,tvguide.com,9233013967,exact_channel_id,high,channel id matched verbatim in tvguide.com guide-source list
FXX.us,,FXX,,,tvguide.com,tvguide.com,9200018644,exact_channel_id,high,channel id matched verbatim in tvguide.com guide-source list
FailArmy.us,,FailArmy,,,i.mjh.nz/roku,i.mjh.nz,Roku/all#aeef4f63419a5d5fabcf0055585f9ccc,exact_channel_id,high,channel id matched verbatim in i.mjh.nz/roku guide-source list
FamilyTies.us,,Family Ties,,,i.mjh.nz/roku,i.mjh.nz,Roku/all#a88da21b1c6ec86578d222626cc5cb05,exact_channel_id,high,channel id matched verbatim in i.mjh.nz/roku guide-source list
Farscape.us,,Farscape,,,i.mjh.nz/pluto,i.mjh.nz,PlutoTV/gb#680bb31c56ff83bcd685d64e,exact_channel_id,high,channel id matched verbatim in i.mjh.nz/pluto guide-source list
FashionTVEurope.fr,,FashionTV Europe,,,i.mjh.nz/plex,i.mjh.nz,Plex/au#697140a85d851f5e69414688-6490c01f3b3ce9e1aaad95be,exact_channel_id,high,channel id matched verbatim in i.mjh.nz/plex guide-source list
FastTV.us,,Fast TV,,,i.mjh.nz/pluto,i.mjh.nz,PlutoTV/us#6400f731d200410008f9b339,exact_channel_id,high,channel id matched verbatim in i.mjh.nz/pluto guide-source list
FearFactor.us,,Fear Factor,,,i.mjh.nz/roku,i.mjh.nz,Roku/all#8ab612dd8b845046b641f38c1412303d,exact_channel_id,high,channel id matched verbatim in i.mjh.nz/roku guide-source list
FightNetwork.ca,,Fight Network,,,i.mjh.nz/plex,i.mjh.nz,Plex/au#697140a85d851f5e69414688-606605549dbfca002d2ae877,exact_channel_id,high,channel id matched verbatim in i.mjh.nz/plex guide-source list
FilmRiseAnime.us,,FilmRise Anime,,,i.mjh.nz/plex,i.mjh.nz,Plex/gb#64305451fc3be5947773c339-65ec577b07060fb76a3916bf,exact_channel_id,high,channel id matched verbatim in i.mjh.nz/plex guide-source list
FilmRiseClassicTV.us,,FilmRise Classic TV,,,i.mjh.nz/roku,i.mjh.nz,Roku/all#e2e10d08139b56aba73a448f5555b6fd,exact_channel_id,high,channel id matched verbatim in i.mjh.nz/roku guide-source list
FilmRiseForensicFiles.us,,FilmRise Forensic Files,,,i.mjh.nz/roku,i.mjh.nz,Roku/all#62945e18ab825bfd8b4995d9bd14917b,exact_channel_id,high,channel id matched verbatim in i.mjh.nz/roku guide-source list
FilmRiseWestern.us,,FilmRise Western,,,i.mjh.nz/roku,i.mjh.nz,Roku/all#c5a72a598a355db4b1781ca075280773,exact_channel_id,high,channel id matched verbatim in i.mjh.nz/roku guide-source list
FilmesSuspense.us,,Filmes Suspense,,,i.mjh.nz/pluto,i.mjh.nz,PlutoTV/br#5f171d3442a0500007362f22,exact_channel_id,high,channel id matched verbatim in i.mjh.nz/pluto guide-source list
Filmex.mx,,Filmex,,,i.mjh.nz/roku,i.mjh.nz,Roku/all#1e2a4ec82eb65f729ad7484337c0bcd4,exact_channel_id,high,channel id matched verbatim in i.mjh.nz/roku guide-source list
FilmexClasico.mx,,Filmex Clasico,,,i.mjh.nz/roku,i.mjh.nz,Roku/all#50cd4d6c632d5172834eb5b77fa395c6,exact_channel_id,high,channel id matched verbatim in i.mjh.nz/roku guide-source list
FlicksofFury.us,,Flicks of Fury,,,i.mjh.nz/pluto,i.mjh.nz,PlutoTV/us#58e55b14ad8e9c364d55f717,exact_channel_id,high,channel id matched verbatim in i.mjh.nz/pluto guide-source list
ForensicFiles.us,,Forensic Files,,,i.mjh.nz/pluto,i.mjh.nz,PlutoTV/us#5bb1af6a268cae539bcedb0a,exact_channel_id,high,channel id matched verbatim in i.mjh.nz/pluto guide-source list
ForeverKids.us,,Forever Kids,,,i.mjh.nz/pluto,i.mjh.nz,PlutoTV/us#56171fafada51f8004c4b40f,exact_channel_id,high,channel id matched verbatim in i.mjh.nz/pluto guide-source list
Fox.us,,Fox,,,tvguide.com,tvguide.com,9233002271,exact_channel_id,high,channel id matched verbatim in tvguide.com guide-source list
FoxBusinessNetwork.us,,Fox Business Network,,,tvguide.com,tvguide.com,9200009124,exact_channel_id,high,channel id matched verbatim in tvguide.com guide-source list
FoxNewsChannel.us,,Fox News Channel,,,tvguide.com,tvguide.com,9233000410,exact_channel_id,high,channel id matched verbatim in tvguide.com guide-source list
FoxSoul.us,,Fox Soul,,,i.mjh.nz/roku,i.mjh.nz,Roku/all#bdf6b34e48585f588789f7e7857a84a6,exact_channel_id,high,channel id matched verbatim in i.mjh.nz/roku guide-source list
FoxSports1.us,,Fox Sports 1,,,tvguide.com,tvguide.com,9233008440,exact_channel_id,high,channel id matched verbatim in tvguide.com guide-source list
FoxSports2.us,,Fox Sports 2,,,tvguide.com,tvguide.com,9200009884,exact_channel_id,high,channel id matched verbatim in tvguide.com guide-source list
FoxWeather.us,,Fox Weather,,,i.mjh.nz/roku,i.mjh.nz,Roku/all#0838d5ccb1d5564d98fb804ab314c85e,exact_channel_id,high,channel id matched verbatim in i.mjh.nz/roku guide-source list
France24.fr,,France 24,,,i.mjh.nz/plex,i.mjh.nz,Plex/au#697140a85d851f5e69414688-678fe7959407a53556d3e8eb,exact_channel_id,high,channel id matched verbatim in i.mjh.nz/plex guide-source list
Freeform.us,,Freeform,,,tvguide.com,tvguide.com,9200006942,exact_channel_id,high,channel id matched verbatim in tvguide.com guide-source list
FrequenceNovelas.fr,,Frequence Novelas,,,i.mjh.nz/plex,i.mjh.nz,Plex/fr#6430aa45fc3be5947780904e-6490e6ae18a55242eea95997,exact_channel_id,high,channel id matched verbatim in i.mjh.nz/plex guide-source list
FrightFlix.us,,FrightFlix,,,i.mjh.nz/plex,i.mjh.nz,Plex/au#697140a85d851f5e69414688-621674502c2627c068e73ada,exact_channel_id,high,channel id matched verbatim in i.mjh.nz/plex guide-source list
FuboSportsNetwork.us,,Fubo Sports Network,,,i.mjh.nz/roku,i.mjh.nz,Roku/all#b4273871759a5631bd536d2214f175e5,exact_channel_id,high,channel id matched verbatim in i.mjh.nz/roku guide-source list
FunnyAF.us,,Funny AF,,,i.mjh.nz/pluto,i.mjh.nz,PlutoTV/gb#65a6a5e90c7ff50008cb9815,exact_channel_id,high,channel id matched verbatim in i.mjh.nz/pluto guide-source list
Fuse.us,,Fuse,,,tvguide.com,tvguide.com,9233011488,exact_channel_id,high,channel id matched verbatim in tvguide.com guide-source list
GBNews.uk,,GB News,,,i.mjh.nz/plex,i.mjh.nz,Plex/au#697140a85d851f5e69414688-66be955c8711311880995282,exact_channel_id,high,channel id matched verbatim in i.mjh.nz/plex guide-source list
GREATmovies.uk,,GREAT! movies,,,i.mjh.nz/plex,i.mjh.nz,Plex/gb#64305451fc3be5947773c339-664e9d95e8824b0c34762787,exact_channel_id,high,channel id matched verbatim in i.mjh.nz/plex guide-source list
GREATromance.uk,,GREAT! romance,,,i.mjh.nz/plex,i.mjh.nz,Plex/gb#64305451fc3be5947773c339-6648d6f0a16b3a50177f4dc0,exact_channel_id,high,channel id matched verbatim in i.mjh.nz/plex guide-source list
GalxyTV.us,,Galxy TV,,,i.mjh.nz/plex,i.mjh.nz,Plex/au#697140a85d851f5e69414688-621672e42c2627c068e73ad8,exact_channel_id,high,channel id matched verbatim in i.mjh.nz/plex guide-source list
